,MatchLinks
8397,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8398,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8399,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8400,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8401,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8402,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8403,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8404,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8405,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8406,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8407,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8408,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8409,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8410,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8411,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8412,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8413,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8414,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8415,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8416,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8417,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8418,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8419,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8420,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8421,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8422,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8423,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8424,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8425,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8426,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8427,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8428,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8429,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8430,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8431,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8432,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8433,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8434,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8435,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8436,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8437,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8438,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8439,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8440,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8441,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8442,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8443,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8444,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8445,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8446,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8447,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8448,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8449,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8450,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8451,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8452,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8453,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8454,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8455,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8456,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8457,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8458,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8459,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8460,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8461,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8462,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8463,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8464,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8465,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8466,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8467,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8468,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8469,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8470,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8471,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8472,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8473,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8474,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8475,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8476,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8477,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8478,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8479,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8480,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8481,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8482,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8483,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8484,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8485,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8486,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8487,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8488,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8489,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8490,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8491,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8492,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8493,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8494,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8495,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8496,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8497,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8498,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8499,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8500,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8501,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8502,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8503,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8504,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8505,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8506,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8507,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8508,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8509,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8510,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8511,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8512,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8513,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8514,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8515,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8516,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8517,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8518,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8519,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8520,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8521,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8522,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8523,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8524,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8525,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8526,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8527,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8528,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8529,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8530,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8531,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8532,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8533,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8534,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8535,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8536,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8537,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8538,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8539,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8540,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8541,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8542,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8543,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8544,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8545,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8546,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8547,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8548,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8549,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8550,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8551,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8552,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8553,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8554,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8555,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8556,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8557,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8558,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8559,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8560,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8561,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8562,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8563,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8564,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8565,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8566,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8567,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8568,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8569,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8570,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8571,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8572,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8573,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8574,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8575,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8576,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8577,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8578,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8579,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8580,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8581,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8582,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8583,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8584,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8585,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8586,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8587,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8588,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8589,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8590,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8591,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8592,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8593,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8594,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8595,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8596,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8597,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8598,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8599,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8600,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8601,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8602,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8603,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8604,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8605,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8606,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8607,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8608,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8609,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8610,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8611,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8612,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8613,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8614,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8615,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8616,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8617,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8618,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8619,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8620,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8621,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8622,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8623,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8624,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8625,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8626,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8627,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8628,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8629,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8630,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8631,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8632,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8633,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8634,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8635,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8636,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8637,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8638,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8639,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8640,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8641,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8642,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8643,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8644,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8645,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8646,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8647,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8648,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8649,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8650,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8651,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8652,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8653,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8654,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8655,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8656,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8657,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8658,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8659,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8660,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8661,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8662,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8663,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8664,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8665,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8666,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8667,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8668,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8669,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8670,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8671,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8672,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8673,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8674,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8675,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8676,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8677,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8678,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8679,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8680,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
8681,https://tracker.gg/valorant/match/10347ef9-710c-4d59-81b6-96e01263c968?
8682,https://tracker.gg/valorant/match/19552441-7c10-42d1-8a86-eb86753b495a?
8683,https://tracker.gg/valorant/match/3390fbd6-6868-46ba-98d9-36d84824d47e?
8684,https://tracker.gg/valorant/match/7c4f4f70-f2dd-4a81-b43d-18e912aefea0?
8685,https://tracker.gg/valorant/match/9254e4de-7b03-498e-9d8a-a0d88a151a17?
8686,https://tracker.gg/valorant/match/2834801c-9dc4-400f-a864-e67fd674799e?
8687,https://tracker.gg/valorant/match/01952f2d-072f-4f47-a19d-8111d035fb92?
8688,https://tracker.gg/valorant/match/58c45baf-a116-4175-a6ea-4511fd241e94?
8689,https://tracker.gg/valorant/match/bee6a608-9ce2-4275-bf4d-1640f6e993b6?
8690,https://tracker.gg/valorant/match/ce1e148d-4860-4e85-af30-77d1ccd4938a?
8691,https://tracker.gg/valorant/match/7b45be5a-fd3a-4c34-8076-f072e4b09ed2?
8692,https://tracker.gg/valorant/match/f1a10941-7f84-46b4-ba95-63503b10885e?
8693,https://tracker.gg/valorant/match/d64c680d-da41-43ee-a6ce-75711fa9608e?
8694,https://tracker.gg/valorant/match/dfd18faa-7d69-45f1-ba23-3410f9ca6fef?
8695,https://tracker.gg/valorant/match/a2b8c8b3-0605-40a7-9bb6-3d398594bb38?
8696,https://tracker.gg/valorant/match/71024a77-3292-413d-b706-88f81fc4fc3a?
8697,https://tracker.gg/valorant/match/020fa3a5-e4c6-43e5-a7b4-3bd61a51a992?
8698,https://tracker.gg/valorant/match/4a7cecfe-94e5-49f8-ad31-21f3b7bc39e7?
8699,https://tracker.gg/valorant/match/fe26ee1b-02f6-459b-8cbf-49f1a60c7935?
8700,https://tracker.gg/valorant/match/fdb1991a-78aa-4879-a607-ac5bcba9961a?
